task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
189	a9/19433a	29753654	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_ADF_H_18)	COMPLETED	0	2022-09-12 19:46:00.156	13m	11m 24s	197.3%	1.3 GB	4.3 GB	7.8 GB	4.4 MB
182	05/b2a148	29752665	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_ADF_A_18)	COMPLETED	0	2022-09-12 19:31:45.064	29m 15s	13m 23s	197.5%	1.3 GB	4.3 GB	9.2 GB	4.3 MB
185	3e/ce0a4c	29753556	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_ADF_A_4)	COMPLETED	0	2022-09-12 19:34:55.031	30m 30s	17m 46s	196.5%	1.5 GB	4.3 GB	12.4 GB	4.4 MB
190	43/6bb76a	29754052	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_ADF_H_3)	COMPLETED	0	2022-09-12 19:53:45.082	23m 20s	7m 26s	197.7%	1.4 GB	4.3 GB	5.3 GB	4.3 MB
193	7b/d34e11	29754055	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_ADF_H_4)	COMPLETED	0	2022-09-12 19:54:45.147	23m 30s	8m 35s	198.0%	1.5 GB	4.3 GB	6.9 GB	4.4 MB
194	de/8806d5	29754056	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_ADMA_H_3)	COMPLETED	0	2022-09-12 19:55:55.077	22m 35s	8m 53s	196.3%	1.5 GB	4.3 GB	6.4 GB	4.3 MB
200	25/ff293e	29754076	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_ADM_A_1)	COMPLETED	0	2022-09-12 20:18:15.126	7m 15s	5m 8s	200.0%	1.5 GB	4.3 GB	3.6 GB	4.3 MB
197	7c/affd44	29754061	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_ADMB_A_3)	COMPLETED	0	2022-09-12 20:05:25.115	24m 25s	9m 30s	199.3%	1.5 GB	4.3 GB	7.6 GB	4.4 MB
198	40/5f0412	29754058	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_ADMB_H_3)	COMPLETED	0	2022-09-12 19:59:00.132	31m 15s	9m 55s	194.9%	1.3 GB	4.3 GB	7.1 GB	4.4 MB
13	5b/0f0731	29743743	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (AL_ADF_A_7)	COMPLETED	0	2022-09-12 16:11:54.045	4h 26m 21s	30m 1s	480.0%	3.1 GB	3.7 GB	152.2 GB	147.2 GB
12	1b/dc2c49	29743742	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (AL_ADF_A_3)	COMPLETED	0	2022-09-12 16:11:53.846	4h 28m 51s	37m 59s	461.7%	3.1 GB	3.8 GB	183.9 GB	177.9 GB
202	66/ce04a8	29754188	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_ADM_A_18)	COMPLETED	0	2022-09-12 20:25:30.291	19m 55s	8m 29s	196.6%	1.5 GB	4.4 GB	5.8 GB	4.3 MB
204	12/0076cf	29754428	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_ADM_H_1)	COMPLETED	0	2022-09-12 20:30:15.163	16m 55s	10m 16s	196.9%	1.4 GB	4.3 GB	7.1 GB	4.3 MB
206	91/6f74b4	29754714	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_ADM_H_18)	COMPLETED	0	2022-09-12 20:40:45.213	9m 15s	7m 24s	194.8%	1.5 GB	4.3 GB	6 GB	4.3 MB
208	b7/d8e1c4	29754885	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_III_A_1)	COMPLETED	0	2022-09-12 20:47:10.723	11m 49s	5m 53s	196.0%	1.5 GB	4.3 GB	4.1 GB	4.3 MB
210	58/9943ab	29755004	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_III_A_18)	COMPLETED	0	2022-09-12 20:59:00.196	11m 45s	6m 57s	197.0%	1.5 GB	4.3 GB	4.5 GB	4.3 MB
16	4c/e5d93e	29743746	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (AL_ADF_A_9)	COMPLETED	0	2022-09-12 16:11:54.964	5h 6m 5s	42m 14s	487.7%	3.1 GB	3.7 GB	217.1 GB	210.2 GB
212	44/a0dab9	29755033	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_III_A_3)	COMPLETED	0	2022-09-12 21:18:00.268	9m 25s	6m 49s	199.2%	1.4 GB	4.4 GB	4.5 GB	4.3 MB
17	06/cb2d34	29743747	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (AL_ADF_H_11)	COMPLETED	0	2022-09-12 16:11:55.245	5h 40m 40s	32m 48s	482.8%	3.1 GB	3.8 GB	175.8 GB	170.2 GB
214	fe/0db790	29755103	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_III_A_4)	COMPLETED	0	2022-09-12 21:52:35.572	11m 40s	5m 35s	197.7%	1.5 GB	4.4 GB	4.4 GB	4.3 MB
20	24/939c21	29743750	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (AL_ADF_H_3)	COMPLETED	0	2022-09-12 16:11:55.957	6h 14m 14s	33m 25s	481.9%	3.1 GB	3.7 GB	175.1 GB	169.4 GB
216	2c/9b0546	29755107	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_III_H_1)	COMPLETED	0	2022-09-12 22:26:10.347	11m 15s	5m 54s	196.7%	1.5 GB	4.3 GB	4.6 GB	4.3 MB
21	a3/a9de94	29743751	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (AL_ADF_H_7)	COMPLETED	0	2022-09-12 16:11:56.020	6h 51m 59s	32m 40s	476.6%	3.1 GB	3.8 GB	175.3 GB	169.7 GB
218	ff/283387	29755112	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_III_H_18)	COMPLETED	0	2022-09-12 23:03:55.415	5m 30s	5m	197.7%	1.4 GB	4.4 GB	3.7 GB	4.3 MB
24	11/41957e	29743753	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (AL_ADF_H_9)	COMPLETED	0	2022-09-12 16:11:56.197	7h 26m 54s	34m 33s	475.6%	3.1 GB	3.8 GB	185.8 GB	179.9 GB
25	d7/dc8fc6	29743755	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_ADF_A_1)	COMPLETED	0	2022-09-12 16:11:56.798	7h 54m 4s	41m 43s	475.2%	3.1 GB	3.7 GB	214.1 GB	207.3 GB
222	c3/7bd614	29755125	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_III_H_4)	COMPLETED	0	2022-09-13 00:06:00.525	10m 35s	7m 41s	197.2%	1.5 GB	4.4 GB	5.1 GB	4.3 MB
29	7b/ac82d1	29743759	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_ADF_A_3)	COMPLETED	0	2022-09-12 16:11:56.990	8h 42m 33s	41m 14s	481.7%	3.1 GB	3.8 GB	205.2 GB	198.6 GB
27	80/d60e58	29743757	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_ADF_A_18)	COMPLETED	0	2022-09-12 16:11:56.891	8h 43m 44s	46m 53s	477.8%	3.1 GB	3.7 GB	237.7 GB	230.1 GB
225	70/c8de0b	29755135	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_PF_A_1)	COMPLETED	0	2022-09-13 00:55:40.512	18m 10s	16m 13s	198.9%	1.4 GB	4.4 GB	12.2 GB	4.3 MB
220	29/57a3af	29755141	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_III_H_3)	COMPLETED	0	2022-09-13 01:13:50.555	7m 5s	6m 50s	199.2%	1.5 GB	4.4 GB	5.1 GB	4.3 MB
33	6e/504ba3	29743763	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_ADF_H_18)	COMPLETED	0	2022-09-12 16:11:57.864	9h 15m 3s	40m 26s	478.6%	3.1 GB	3.8 GB	208.6 GB	201.9 GB
31	69/8fa55e	29743760	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_ADF_H_1)	COMPLETED	0	2022-09-12 16:11:57.059	9h 20m 3s	45m 26s	485.7%	3.1 GB	3.7 GB	233.8 GB	226.3 GB
228	17/847273	29755156	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_PF_A_18)	COMPLETED	0	2022-09-13 01:32:00.655	9m 30s	6m 19s	198.6%	1.4 GB	4.4 GB	5.1 GB	4.3 MB
34	0b/8882da	29743764	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_ADF_H_3)	COMPLETED	0	2022-09-12 16:11:57.910	9h 31m 3s	45m 30s	479.7%	3.1 GB	3.8 GB	229.3 GB	222 GB
37	c4/926d13	29743767	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_ADM_A_1)	COMPLETED	0	2022-09-12 16:11:58.209	9h 34m 27s	43m 22s	469.4%	3.1 GB	3.8 GB	213.6 GB	206.8 GB
45	3d/8db9d2	29743776	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_III_A_1)	COMPLETED	0	2022-09-12 16:11:59.218	9h 41m 11s	22m 50s	471.1%	3 GB	3.7 GB	122.8 GB	118.8 GB
46	9b/92cfe6	29743775	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_III_A_3)	COMPLETED	0	2022-09-12 16:11:59.174	9h 42m 16s	23m 53s	474.0%	3 GB	3.7 GB	120.3 GB	116.4 GB
229	17/87480b	29755161	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_PF_A_3)	COMPLETED	0	2022-09-13 01:41:30.570	14m 25s	10m 42s	198.1%	1.4 GB	4.4 GB	8.1 GB	4.4 MB
233	0f/eab410	29755171	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_PF_H_1)	COMPLETED	0	2022-09-13 01:54:15.623	9m 45s	9m 1s	198.4%	1.5 GB	4.4 GB	6.8 GB	4.3 MB
232	62/b1d988	29755170	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_PF_A_4)	COMPLETED	0	2022-09-13 01:53:10.604	12m 50s	11m	199.2%	1.5 GB	4.4 GB	8.2 GB	4.3 MB
42	89/87eba9	29743772	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_ADM_H_18)	COMPLETED	0	2022-09-12 16:11:58.994	9h 54m 7s	41m 8s	477.5%	3.1 GB	3.7 GB	224.7 GB	217.5 GB
41	f1/b9b019	29743771	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_ADM_H_1)	COMPLETED	0	2022-09-12 16:11:58.943	9h 54m 17s	41m 20s	479.2%	3.1 GB	3.9 GB	226.6 GB	219.4 GB
52	62/0498bf	29743782	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_III_H_18)	COMPLETED	0	2022-09-12 16:12:00.089	9h 59m 1s	35m 51s	470.4%	3.1 GB	3.7 GB	189.6 GB	183.5 GB
38	a6/8a702e	29743768	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_ADM_A_18)	COMPLETED	0	2022-09-12 16:11:58.263	10h 42s	53m 15s	474.4%	3.1 GB	3.9 GB	289 GB	279.8 GB
49	c1/e42a98	29743778	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_III_A_4)	COMPLETED	0	2022-09-12 16:11:59.297	10h 4m 1s	40m 53s	468.8%	3.1 GB	3.8 GB	205.3 GB	198.7 GB
237	45/ee45d7	29755179	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_PF_H_3)	COMPLETED	0	2022-09-13 02:06:00.637	10m 5s	7m 17s	198.7%	1.5 GB	4.4 GB	5.9 GB	4.3 MB
50	74/7bf2dc	29743780	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_III_H_1)	COMPLETED	0	2022-09-12 16:11:59.901	10h 4m 21s	41m 14s	459.3%	3.1 GB	3.7 GB	214.9 GB	208.1 GB
236	00/eb6c83	29755178	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_PF_H_18)	COMPLETED	0	2022-09-13 02:04:00.621	13m 15s	8m 27s	197.5%	1.5 GB	4.4 GB	6.7 GB	4.3 MB
56	c1/4c0f31	29743787	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_III_H_4)	COMPLETED	0	2022-09-12 16:12:01.005	10h 6m 10s	28m 10s	473.8%	3 GB	3.7 GB	138.4 GB	133.9 GB
73	23/3f3000	29743802	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_PMA_A_1)	COMPLETED	0	2022-09-12 16:12:02.921	10h 7m 58s	16m 4s	478.4%	3 GB	3.6 GB	101.2 GB	98 GB
239	fd/8528a9	29755183	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_PF_H_4)	COMPLETED	0	2022-09-13 02:11:00.633	9m 20s	6m 47s	198.5%	1.5 GB	4.4 GB	5.2 GB	4.3 MB
240	25/45d146	29755185	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_PM_A_1)	COMPLETED	0	2022-09-13 02:12:40.627	9m 50s	8m 56s	198.1%	1.5 GB	4.4 GB	6.5 GB	4.3 MB
61	07/23a69f	29743791	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_PF_A_3)	COMPLETED	0	2022-09-12 16:12:01.964	10h 10m 34s	32m 32s	476.1%	3.1 GB	3.8 GB	178.4 GB	172.7 GB
59	88/18b0d3	29743789	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_PF_A_18)	COMPLETED	0	2022-09-12 16:12:01.160	10h 11m 39s	33m 39s	483.9%	3.1 GB	3.7 GB	185 GB	179 GB
54	7a/13deef	29743783	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_III_H_3)	COMPLETED	0	2022-09-12 16:12:00.215	10h 12m 10s	39m 9s	462.2%	3.1 GB	3.7 GB	192.6 GB	186.5 GB
63	2e/cd397d	29743794	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_PF_A_4)	COMPLETED	0	2022-09-12 16:12:02.128	10h 12m 48s	30m	474.9%	3.1 GB	3.7 GB	159.8 GB	154.7 GB
57	b7/5bdce1	29743785	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_PF_A_1)	COMPLETED	0	2022-09-12 16:12:00.924	10h 13m 15s	35m 12s	480.0%	3.1 GB	3.8 GB	187.1 GB	181.1 GB
67	81/64f684	29743798	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_PF_H_18)	COMPLETED	0	2022-09-12 16:12:02.294	10h 14m 43s	27m 17s	477.0%	3.1 GB	3.7 GB	150 GB	145.2 GB
243	7d/8777a5	29755191	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_PM_A_18)	COMPLETED	0	2022-09-13 02:16:20.667	10m 55s	8m 51s	198.0%	1.4 GB	4.4 GB	6.4 GB	4.3 MB
65	5b/8fc4eb	29743796	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_PF_H_1)	COMPLETED	0	2022-09-12 16:12:02.215	10h 16m 3s	33m 12s	482.8%	3.1 GB	3.7 GB	179.2 GB	173.4 GB
247	32/d2a89b	29755196	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_PM_H_1)	COMPLETED	0	2022-09-13 02:20:20.646	11m 55s	9m 18s	198.8%	1.5 GB	4.4 GB	7.2 GB	4.3 MB
244	37/153444	29755195	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_PM_A_3)	COMPLETED	0	2022-09-13 02:20:00.645	12m 25s	9m 28s	199.2%	1.5 GB	4.3 GB	7.2 GB	4.3 MB
254	64/c90723	29755203	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_PM_H_4)	COMPLETED	0	2022-09-13 02:26:45.648	7m 45s	7m 1s	197.8%	1.4 GB	4.4 GB	5.5 GB	4.3 MB
251	4b/89d1ff	29755200	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_PM_H_3)	COMPLETED	0	2022-09-13 02:24:10.638	10m 50s	7m 34s	198.7%	1.5 GB	4.3 GB	6.4 GB	4.3 MB
255	74/a41506	29755202	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_V_A_1)	COMPLETED	0	2022-09-13 02:25:15.657	10m	7m 45s	196.3%	1.5 GB	4.4 GB	5.5 GB	4.3 MB
69	c1/6e4d5b	29743800	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_PF_H_3)	COMPLETED	0	2022-09-12 16:12:02.359	10h 24m 13s	36m 41s	480.1%	3.1 GB	3.7 GB	194 GB	187.7 GB
250	ed/2d84b5	29755199	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_PM_H_18)	COMPLETED	0	2022-09-13 02:23:40.678	14m 15s	10m 27s	198.1%	1.3 GB	4.3 GB	7.9 GB	4.3 MB
71	91/60c53d	29743803	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_PF_H_4)	COMPLETED	0	2022-09-12 16:12:02.966	10h 27m 3s	30m 23s	479.9%	3.1 GB	3.8 GB	163.4 GB	158.2 GB
262	a0/caaa57	29755212	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_V_H_1)	COMPLETED	0	2022-09-13 02:36:15.667	7m 5s	6m 35s	199.0%	1.4 GB	4.4 GB	4.8 GB	4.3 MB
257	2e/b49870	29755206	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_V_A_18)	COMPLETED	0	2022-09-13 02:32:15.948	11m 30s	7m 4s	199.0%	1.5 GB	4.3 GB	5.6 GB	4.3 MB
261	06/b3adfc	29755211	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_V_A_4)	COMPLETED	0	2022-09-13 02:35:15.662	8m 50s	7m 20s	200.0%	1.5 GB	4.4 GB	5.3 GB	4.3 MB
258	1f/5ca27f	29755207	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_V_A_3)	COMPLETED	0	2022-09-13 02:32:26.111	12m 20s	8m 1s	198.5%	1.4 GB	4.3 GB	5.2 GB	4.3 MB
75	9b/d53ed8	29743806	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_PMA_H_1)	COMPLETED	0	2022-09-12 16:12:03.109	10h 34m 58s	38m 21s	471.7%	3.1 GB	3.7 GB	205.4 GB	198.8 GB
266	50/ec3de9	29755214	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_V_H_3)	COMPLETED	0	2022-09-13 02:39:05.654	8m 40s	6m 29s	199.2%	1.5 GB	4.4 GB	4.9 GB	4.3 MB
76	07/a4193a	29743809	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_PMB_A_1)	COMPLETED	0	2022-09-12 16:12:03.229	10h 36m 12s	34m 46s	474.3%	3.1 GB	3.8 GB	186.3 GB	180.3 GB
89	25/555cd5	29743820	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_V_A_1)	COMPLETED	0	2022-09-12 16:12:04.173	10h 40m 11s	29m 21s	459.5%	3 GB	3.7 GB	154.4 GB	149.5 GB
265	70/7a24fa	29755215	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_V_H_18)	COMPLETED	0	2022-09-13 02:43:20.667	9m 25s	6m 53s	197.6%	1.5 GB	4.4 GB	5.5 GB	4.3 MB
87	90/926a6c	29743818	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_PM_H_3)	COMPLETED	0	2022-09-12 16:12:04.117	10h 41m 42s	35m 25s	482.1%	3.1 GB	3.8 GB	192.1 GB	185.9 GB
269	fb/ee9b19	29755218	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LI_ADF_A_10)	COMPLETED	0	2022-09-13 02:44:45.668	10m 10s	9m 1s	194.8%	1.4 GB	4.4 GB	6.4 GB	4.3 MB
79	e2/66b494	29743810	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_PMB_H_1)	COMPLETED	0	2022-09-12 16:12:03.292	10h 44m 7s	42m 41s	486.7%	3.1 GB	3.7 GB	232.8 GB	225.4 GB
82	26/4153b2	29743813	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_PM_A_18)	COMPLETED	0	2022-09-12 16:12:03.376	10h 44m 12s	37m 50s	472.5%	3.1 GB	3.7 GB	205.7 GB	199.2 GB
83	3e/220d67	29743814	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_PM_A_3)	COMPLETED	0	2022-09-12 16:12:03.918	10h 45m 12s	38m 54s	481.5%	3.1 GB	3.7 GB	201.5 GB	195 GB
86	66/c32e1a	29743816	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_PM_H_18)	COMPLETED	0	2022-09-12 16:12:04.046	10h 45m 47s	34m 59s	480.6%	3.1 GB	3.8 GB	189 GB	183 GB
272	3f/baf38b	29755220	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LI_ADF_A_12)	COMPLETED	0	2022-09-13 02:47:45.689	12m 5s	9m 7s	198.5%	1.4 GB	4.4 GB	6.4 GB	4.3 MB
91	a1/7322d5	29743822	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_V_A_18)	COMPLETED	0	2022-09-12 16:12:04.255	10h 50m 46s	35m 23s	462.3%	3.1 GB	3.8 GB	192.4 GB	186.3 GB
268	10/1dbfc3	29755222	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_V_H_4)	COMPLETED	0	2022-09-13 02:52:15.673	10m 35s	7m 7s	196.3%	1.5 GB	4.4 GB	5.2 GB	4.3 MB
274	5c/8d2959	29755224	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LI_ADF_A_14)	COMPLETED	0	2022-09-13 02:53:45.674	10m 30s	8m 30s	198.2%	1.5 GB	4.4 GB	6.5 GB	4.3 MB
93	0f/dffe5a	29743824	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_V_A_3)	COMPLETED	0	2022-09-12 16:12:04.314	10h 53m 36s	38m 14s	459.5%	3.1 GB	3.7 GB	211.7 GB	205 GB
95	75/69594d	29743826	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_V_A_4)	COMPLETED	0	2022-09-12 16:12:04.895	10h 53m 46s	38m 26s	453.4%	3.1 GB	3.7 GB	207.9 GB	201.4 GB
276	c2/9b6e03	29755228	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LI_ADF_A_16)	COMPLETED	0	2022-09-13 02:57:15.707	10m 35s	7m 26s	197.4%	1.5 GB	4.4 GB	6.2 GB	4.3 MB
101	4e/ffa365	29743832	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_V_H_3)	COMPLETED	0	2022-09-12 16:12:05.216	10h 56m 25s	31m 50s	447.3%	3.1 GB	3.7 GB	155.3 GB	150.2 GB
278	74/8e3490	29755226	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LI_ADF_A_8)	COMPLETED	0	2022-09-13 02:56:10.676	12m 55s	8m 44s	198.4%	1.5 GB	4.3 GB	6.1 GB	4.3 MB
280	18/4a28b2	29755229	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LI_ADF_H_10)	COMPLETED	0	2022-09-13 02:57:50.676	11m 15s	8m 43s	197.4%	1.5 GB	4.4 GB	6.3 GB	4.3 MB
