task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
114	65/1ed13d	27613109	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDAL_V_H_3)	CACHED	0	2022-06-09 18:22:30.535	1h 28m 32s	6m 25s	198.3%	1.5 GB	4.4 GB	4.9 GB	4.3 MB
113	a6/f38f0b	27613064	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_PF_A_1)	CACHED	0	2022-06-09 18:22:25.397	1h 23m 42s	34m 28s	482.6%	3.1 GB	3.7 GB	187.1 GB	181.1 GB
118	d2/a4b887	27613116	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDAL_V_H_4)	CACHED	0	2022-06-09 18:27:52.767	1h 24m 20s	7m 34s	198.1%	1.5 GB	4.4 GB	6.1 GB	4.3 MB
119	5d/c5b4fb	27613131	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_ADF_A_18)	CACHED	0	2022-06-09 18:34:07.905	1h 23m 50s	7m 46s	199.3%	1.4 GB	4.4 GB	6.1 GB	4.3 MB
117	25/68c983	27613068	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_PF_A_18)	CACHED	0	2022-06-09 18:22:25.548	1h 23m 2s	33m 48s	488.6%	3.1 GB	3.7 GB	185 GB	179 GB
115	cd/0a4c09	27621790	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDAL_ADM_H_1)	CACHED	0	2022-06-09 21:45:13.324	3h 43m 17s	2h 31m 2s	1171.5%	10 GB	11.6 GB	71.5 GB	11.2 GB
122	d3/24c4b3	27613137	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_ADF_H_3)	CACHED	0	2022-06-09 18:40:37.645	1h 16m	6m 25s	197.6%	1.4 GB	4.3 GB	5.4 GB	4.3 MB
121	4a/3bc43c	27613132	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_ADF_H_18)	CACHED	0	2022-06-09 18:34:07.931	1h 22m 40s	6m 35s	198.7%	1.4 GB	4.3 GB	5.5 GB	4.3 MB
120	cd/97cef8	27613067	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_PF_A_3)	CACHED	0	2022-06-09 18:22:25.516	1h 24m 57s	35m 43s	470.4%	3.1 GB	3.7 GB	178.4 GB	172.7 GB
124	f3/22fab1	27613072	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_PF_A_4)	CACHED	0	2022-06-09 18:22:26.722	1h 21m 6s	31m 54s	471.8%	3.1 GB	3.7 GB	159.8 GB	154.7 GB
125	bb/fa5655	27621773	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDAL_III_A_1)	CACHED	0	2022-06-09 21:30:13.321	2h 24m 55s	1h 14m 16s	1167.0%	10 GB	11.6 GB	39.9 GB	6.8 GB
123	09/446419	27621787	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDAL_ADM_H_18)	CACHED	0	2022-06-09 21:43:53.442	3h 32m 7s	2h 23m 58s	1178.0%	10 GB	11.6 GB	70.9 GB	10.5 GB
126	f7/f8b67c	27613144	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_ADM_A_18)	CACHED	0	2022-06-09 18:45:32.522	1h 10m 30s	5m 48s	198.7%	1.4 GB	4.3 GB	5.3 GB	4.3 MB
127	bf/80e6e6	27613154	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_ADM_A_4)	CACHED	0	2022-06-09 18:46:17.655	1h 17m 40s	8m 18s	197.3%	1.5 GB	4.3 GB	6.7 GB	4.3 MB
128	f1/d61fbc	27613074	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_PF_H_1)	CACHED	0	2022-06-09 18:22:26.790	1h 31m 31s	36m 37s	476.0%	3.1 GB	3.7 GB	179.2 GB	173.4 GB
132	3a/eb5584	27613209	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_ADM_H_4)	CACHED	0	2022-06-09 18:52:03.312	1h 11m 39s	8m 1s	197.7%	1.4 GB	4.4 GB	6.3 GB	4.3 MB
129	1e/abd83e	27613076	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_PF_H_18)	CACHED	0	2022-06-09 18:22:26.838	1h 25m 11s	30m 17s	466.3%	3.1 GB	3.7 GB	150 GB	145.2 GB
131	a2/89039d	27613211	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_ADM_H_18)	CACHED	0	2022-06-09 18:54:02.857	1h 14m 45s	7m 43s	199.2%	1.4 GB	4.4 GB	6.2 GB	4.3 MB
137	61/2187a4	27613270	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_III_A_1)	CACHED	0	2022-06-09 18:58:47.683	1h 12m 55s	10m 36s	197.6%	1.5 GB	4.4 GB	8.6 GB	4.3 MB
138	b0/02fbf9	27613271	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_III_A_18)	CACHED	0	2022-06-09 18:58:53.013	1h 8m 10s	5m 57s	196.1%	1.4 GB	4.3 GB	4.5 GB	4.3 MB
136	c8/761637	27613075	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_PF_H_3)	CACHED	0	2022-06-09 18:22:26.813	1h 36m 26s	41m 34s	459.7%	3.1 GB	3.7 GB	194 GB	187.7 GB
134	3f/772618	27621775	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDAL_III_A_3)	CACHED	0	2022-06-09 21:33:03.481	2h 29m 44s	1h 21m 53s	1165.8%	10 GB	11.6 GB	39.2 GB	6.3 GB
135	b5/586111	27621788	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDAL_III_A_4)	CACHED	0	2022-06-09 21:44:08.266	3h 8m 52s	2h 55s	1174.4%	10 GB	11.6 GB	64.9 GB	11.9 GB
139	72/c1b07a	27613081	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_PF_H_4)	CACHED	0	2022-06-09 18:22:27.787	1h 33m 50s	33m 36s	469.9%	3.1 GB	3.7 GB	163.4 GB	158.2 GB
140	6d/cb20ab	27613279	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_III_A_3)	CACHED	0	2022-06-09 19:01:22.705	1h 17m 15s	11m 52s	199.8%	1.3 GB	4.3 GB	9.7 GB	4.3 MB
142	4d/02559d	27613278	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_III_A_4)	CACHED	0	2022-06-09 19:00:52.794	1h 5m 50s	5m 34s	199.4%	1.5 GB	4.4 GB	4.7 GB	4.3 MB
143	15/2af5df	27613079	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_PMA_A_1)	CACHED	0	2022-06-09 18:22:27.739	1h 17m 50s	17m 37s	469.2%	3 GB	3.7 GB	101.2 GB	98 GB
148	18/3629b2	27613283	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_III_H_1)	CACHED	0	2022-06-09 19:07:23.354	1h 9m 24s	10m 3s	195.5%	1.5 GB	4.4 GB	8.1 GB	4.3 MB
147	32/96c142	27613083	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_PMA_H_1)	CACHED	0	2022-06-09 18:22:27.851	1h 42m 10s	41m 53s	472.0%	3.1 GB	3.7 GB	205.4 GB	198.8 GB
149	99/bd0f7c	27613282	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_III_H_18)	CACHED	0	2022-06-09 19:05:52.660	1h 6m 55s	6m 1s	198.9%	1.5 GB	4.4 GB	4.7 GB	4.3 MB
144	ce/a3eb1e	27621797	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDAL_III_H_1)	CACHED	0	2022-06-09 21:47:38.221	3h 56m 57s	2h 41m 27s	1177.1%	10 GB	11.6 GB	67.9 GB	12.5 GB
145	c6/46b260	27621792	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDAL_III_H_18)	CACHED	0	2022-06-09 21:45:57.939	3h 5m 7s	1h 53m 38s	1170.0%	10 GB	11.6 GB	60.2 GB	10.9 GB
154	46/62bfae	27613286	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_III_H_4)	CACHED	0	2022-06-09 19:08:17.692	1h 3m 30s	4m 59s	198.6%	1.4 GB	4.4 GB	4.4 GB	4.3 MB
152	47/f877f7	27613289	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_III_H_3)	CACHED	0	2022-06-09 19:09:47.633	1h 10m 35s	8m 15s	199.1%	1.5 GB	4.4 GB	6 GB	4.3 MB
151	6b/df772a	27613085	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_PMB_A_1)	CACHED	0	2022-06-09 18:22:27.900	1h 42m 30s	36m 35s	483.2%	3.1 GB	3.7 GB	186.3 GB	180.3 GB
158	66/c399d3	27613294	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_PF_A_1)	CACHED	0	2022-06-09 19:13:47.616	1h 5m 10s	6m 48s	192.7%	1.5 GB	4.4 GB	5.1 GB	4.3 MB
153	d2/def3f3	27613087	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_PMB_H_1)	CACHED	0	2022-06-09 18:22:27.944	1h 51m 30s	45m 36s	486.1%	3.1 GB	3.8 GB	232.8 GB	225.4 GB
159	40/183d02	27613293	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_PF_A_18)	CACHED	0	2022-06-09 19:13:12.597	1h 5m 40s	6m 45s	198.5%	1.3 GB	4.3 GB	5.6 GB	4.3 MB
157	7c/f00e02	27621780	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDAL_III_H_4)	CACHED	0	2022-06-09 21:39:33.118	2h 56m 17s	1h 49m 27s	1169.4%	10 GB	11.6 GB	44.6 GB	7.3 GB
155	af/594f33	27621789	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDAL_III_H_3)	CACHED	0	2022-06-09 21:44:32.843	3h 24m 12s	2h 11m 20s	1177.7%	10 GB	11.6 GB	61.1 GB	10.5 GB
161	b7/a9b01f	27613090	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_PM_A_18)	CACHED	0	2022-06-09 18:22:28.023	1h 46m 50s	40m 58s	473.8%	3.1 GB	3.8 GB	205.7 GB	199.2 GB
162	65/c78261	27613302	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_PF_A_3)	CACHED	0	2022-06-09 19:19:07.749	1h 5m 10s	6m 36s	193.1%	1.5 GB	4.4 GB	5 GB	4.3 MB
163	3e/5646fd	27613298	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_PF_A_4)	CACHED	0	2022-06-09 19:17:19.229	1h 6m 58s	12m 9s	198.6%	1.4 GB	4.3 GB	10.4 GB	4.3 MB
164	31/9b162e	27613091	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_PM_A_3)	CACHED	0	2022-06-09 18:22:28.661	1h 48m 14s	37m 2s	484.6%	3.1 GB	3.7 GB	201.5 GB	195 GB
169	76/12bfc0	27613095	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_PM_H_18)	CACHED	0	2022-06-09 18:22:28.757	1h 48m 49s	37m 35s	481.9%	3.1 GB	3.7 GB	189 GB	183 GB
170	c7/56aeea	27613304	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_PF_H_3)	CACHED	0	2022-06-09 19:23:22.633	1h 2m 10s	7m 51s	198.9%	1.4 GB	4.3 GB	6.6 GB	4.3 MB
168	28/2ccd1d	27613306	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_PF_H_18)	CACHED	0	2022-06-09 19:24:27.754	1h 4m 25s	5m 49s	199.7%	1.4 GB	4.4 GB	4.6 GB	4.3 MB
165	c1/f51572	27621794	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDAL_PF_A_1)	CACHED	0	2022-06-09 21:46:37.845	3h 23m 42s	2h 7m 16s	1174.7%	10 GB	11.6 GB	59.4 GB	9.2 GB
166	d8/96fba6	27621793	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDAL_PF_A_18)	CACHED	0	2022-06-09 21:46:37.810	3h 26m 27s	2h 15m 38s	1172.4%	10 GB	11.6 GB	58.9 GB	8.9 GB
173	ff/7f69f1	27613308	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_PF_H_4)	CACHED	0	2022-06-09 19:24:32.767	1h 5m 5s	6m 33s	197.5%	1.5 GB	4.4 GB	5.4 GB	4.3 MB
175	6b/e235c7	27613312	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_PM_A_1)	CACHED	0	2022-06-09 19:26:47.668	1h 12m	10m 2s	193.7%	1.5 GB	4.4 GB	7.9 GB	4.3 MB
171	de/bc6298	27613096	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_PM_H_3)	CACHED	0	2022-06-09 18:22:28.819	1h 49m 14s	38m 2s	479.4%	3.1 GB	3.7 GB	192.1 GB	185.9 GB
174	19/eee6ba	27613100	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_V_A_1)	CACHED	0	2022-06-09 18:22:30.300	1h 45m 52s	29m 6s	460.7%	3 GB	3.7 GB	154.4 GB	149.5 GB
178	b2/91b493	27613313	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_PM_A_18)	CACHED	0	2022-06-09 19:28:47.923	1h 8m 30s	8m 36s	197.6%	1.5 GB	4.4 GB	6.7 GB	4.3 MB
180	5a/ca9ab6	27613315	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_PM_A_3)	CACHED	0	2022-06-09 19:30:27.707	1h 9m 25s	11m 7s	199.0%	1.3 GB	4.3 GB	8.9 GB	4.3 MB
183	41/53d48a	27613323	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_PM_H_1)	CACHED	0	2022-06-09 19:35:57.696	1h 5m 50s	7m 39s	198.0%	1.5 GB	4.4 GB	6.4 GB	4.3 MB
182	f0/34076a	27613316	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_PM_A_4)	CACHED	0	2022-06-09 19:30:42.610	1h 11m 30s	13m 28s	199.1%	1.5 GB	4.4 GB	11.7 GB	4.3 MB
176	b0/3bb9f8	27621795	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDAL_PF_A_3)	CACHED	0	2022-06-09 21:46:42.827	3h 31m 7s	2h 14m 44s	1175.8%	10 GB	11.6 GB	56.9 GB	8.6 GB
181	3f/29258b	27613099	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_V_A_18)	CACHED	0	2022-06-09 18:22:28.975	1h 56m 14s	39m 25s	451.3%	3.1 GB	3.7 GB	192.4 GB	186.3 GB
179	01/84d69d	27621791	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDAL_PF_A_4)	CACHED	0	2022-06-09 21:45:13.373	2h 39m 17s	1h 27m 5s	1167.8%	10 GB	11.6 GB	51.3 GB	8.3 GB
184	72/3a0ec6	27613102	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_V_A_3)	CACHED	0	2022-06-09 18:22:30.366	1h 59m 27s	42m 39s	448.9%	3.1 GB	3.7 GB	211.7 GB	205 GB
187	d8/14004b	27613329	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_PM_H_3)	CACHED	0	2022-06-09 19:38:37.772	1h 2m 25s	6m 55s	196.6%	1.4 GB	4.3 GB	5.7 GB	4.3 MB
186	f9/b7f9c4	27613325	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_PM_H_18)	CACHED	0	2022-06-09 19:36:32.728	1h 4m 45s	7m 13s	197.9%	1.5 GB	4.4 GB	6.1 GB	4.3 MB
188	a3/216741	27613103	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_V_A_4)	CACHED	0	2022-06-09 18:22:30.389	1h 57m 57s	41m 9s	445.7%	3.1 GB	3.7 GB	207.9 GB	201.4 GB
192	90/9b810f	27613108	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_V_H_1)	CACHED	0	2022-06-09 18:22:30.513	2h 18m 57s	56m 43s	475.7%	3.1 GB	3.8 GB	283.1 GB	274.1 GB
190	de/c5ffd6	27621796	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDAL_PF_H_18)	CACHED	0	2022-06-09 21:46:58.242	2h 35m 12s	1h 19m 12s	1167.2%	10 GB	11.6 GB	48.3 GB	7.8 GB
189	b8/8adc8d	27621799	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDAL_PF_H_1)	CACHED	0	2022-06-09 21:48:13.142	2h 38m 17s	1h 17m 55s	1162.8%	10 GB	11.6 GB	57.1 GB	9.9 GB
194	8b/8f5ff8	27613339	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_V_A_1)	CACHED	0	2022-06-09 19:41:12.621	1h 4m 55s	6m 21s	196.1%	1.5 GB	4.3 GB	4.7 GB	4.3 MB
193	f9/71f198	27613328	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_PM_H_4)	CACHED	0	2022-06-09 19:37:57.635	1h 3m 35s	7m 26s	198.0%	1.5 GB	4.3 GB	6.6 GB	4.3 MB
197	53/f8324e	27613105	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_V_H_18)	CACHED	0	2022-06-09 18:22:30.438	2h 5m 12s	43m 3s	471.7%	3.1 GB	3.7 GB	216.7 GB	209.9 GB
202	ee/b9bd72	27613334	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_V_A_18)	CACHED	0	2022-06-09 19:40:17.659	1h 5m 35s	6m 7s	198.5%	1.5 GB	4.4 GB	4.7 GB	4.3 MB
203	c9/adeb8a	27613342	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_V_A_3)	CACHED	0	2022-06-09 19:42:42.623	1h 13m 45s	11m 13s	198.9%	1.4 GB	4.3 GB	8.7 GB	4.3 MB
201	45/7454fe	27621800	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDAL_PF_H_4)	CACHED	0	2022-06-09 21:48:18.102	2h 32m 32s	1h 12m 23s	1159.0%	10 GB	11.6 GB	52.3 GB	9 GB
199	6f/2fada9	27613115	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_V_H_3)	CACHED	0	2022-06-09 18:27:47.541	1h 48m 35s	31m 45s	467.2%	3.1 GB	3.7 GB	155.3 GB	150.2 GB
200	da/07fc88	27621801	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDAL_PF_H_3)	CACHED	0	2022-06-09 21:50:57.932	2h 59m 32s	1h 42m	1170.9%	10 GB	11.6 GB	61.5 GB	10.6 GB
207	ee/0b1646	27613344	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_V_H_1)	CACHED	0	2022-06-09 19:43:32.633	1h 5m 35s	3m 54s	200.2%	1.5 GB	4.4 GB	3.3 GB	4.3 MB
206	52/f5ecca	27613341	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_V_A_4)	CACHED	0	2022-06-09 19:41:42.955	1h 10m 15s	6m 44s	198.2%	1.4 GB	4.4 GB	5.2 GB	4.3 MB
205	ef/3e2ab2	27613117	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDAL_V_H_4)	CACHED	0	2022-06-09 18:30:17.563	1h 55m 40s	35m 36s	475.6%	3.1 GB	3.7 GB	192.1 GB	186 GB
210	02/730722	27613134	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDLI_ADF_A_18)	CACHED	0	2022-06-09 18:34:47.548	1h 54m 55s	39m 21s	473.7%	3.1 GB	3.7 GB	193.9 GB	187.6 GB
213	c5/0d86cf	27613349	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_V_H_18)	CACHED	0	2022-06-09 19:46:07.692	1h 4m 30s	5m 23s	196.6%	1.5 GB	4.4 GB	4.5 GB	4.3 MB
214	22/2c9b52	27613350	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_V_H_3)	CACHED	0	2022-06-09 19:47:22.701	1h 9m	5m 33s	195.1%	1.5 GB	4.3 GB	4.7 GB	4.3 MB
212	61/356463	27621802	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDAL_PMA_H_1)	CACHED	0	2022-06-09 21:52:05.723	3h 31m 9s	2h 14m 47s	1174.3%	10 GB	11.6 GB	65 GB	10.1 GB
215	e2/c495a2	27613133	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDLI_ADF_H_18)	CACHED	0	2022-06-09 18:34:22.920	1h 49m 25s	33m 30s	484.8%	3.1 GB	3.7 GB	172.2 GB	166.6 GB
209	f2/54ac91	27621786	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDAL_PMA_A_1)	CACHED	0	2022-06-09 21:43:02.974	4h 17s	2h 51m 25s	1154.0%	9.9 GB	11.6 GB	33.6 GB	2.8 GB
217	59/5e5bdd	27613352	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (HDLI_V_H_4)	CACHED	0	2022-06-09 19:47:37.649	1h 9m 30s	6m 18s	197.0%	1.5 GB	4.3 GB	4.8 GB	4.3 MB
216	a3/4308f2	27613140	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDLI_ADF_H_3)	CACHED	0	2022-06-09 18:42:17.561	1h 47m 25s	33m 59s	475.9%	3.1 GB	3.7 GB	167.5 GB	162.1 GB
218	65/3828fc	27613355	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_ADF_A_1)	CACHED	0	2022-06-09 19:51:02.686	1h 4m 25s	4m 36s	199.4%	1.4 GB	4.4 GB	4.1 GB	4.3 MB
221	aa/10a9e1	27613145	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDLI_ADM_A_18)	CACHED	0	2022-06-09 18:45:52.649	1h 40m 45s	30m 54s	484.0%	3.1 GB	3.7 GB	165.6 GB	160.3 GB
223	06/a2017a	27613357	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_ADF_A_18)	CACHED	0	2022-06-09 19:52:32.633	1h 9m 20s	11m 3s	198.1%	1.4 GB	4.3 GB	9.2 GB	4.3 MB
226	76/9f54d9	27613359	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_ADF_A_4)	CACHED	0	2022-06-09 19:52:57.717	1h 18m 10s	14m 28s	198.3%	1.3 GB	4.3 GB	12.4 GB	4.4 MB
220	f1/cc043b	27621803	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDAL_PMB_A_1)	CACHED	0	2022-06-09 21:53:38.020	3h 5m 47s	1h 50m 56s	1169.1%	10 GB	11.6 GB	59.1 GB	9.2 GB
225	b9/a1caf0	27613172	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDLI_ADM_A_4)	CACHED	0	2022-06-09 18:47:42.624	1h 50m 25s	42m 19s	476.1%	3.1 GB	3.7 GB	209.7 GB	202.9 GB
224	93/e53b93	27621809	NFCORE_RNASEQ:RNASEQ:ALIGN_STAR:STAR_ALIGN (HDAL_PMB_H_1)	CACHED	0	2022-06-09 22:00:43.252	3h 48m 27s	1h 51m 7s	1168.4%	10 GB	11.6 GB	73.3 GB	12.6 GB
227	01/e07703	27613361	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_ADF_H_1)	CACHED	0	2022-06-09 19:56:05.060	1h 7m 48s	7m 15s	198.4%	1.4 GB	4.4 GB	6.1 GB	4.3 MB
228	9f/58107f	27613220	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:TRIMGALORE (HDLI_ADM_H_18)	CACHED	0	2022-06-09 18:54:47.671	1h 46m 25s	40m 2s	462.4%	3.1 GB	3.7 GB	191 GB	184.8 GB
229	58/0e4e26	27613363	NFCORE_RNASEQ:RNASEQ:FASTQC_UMITOOLS_TRIMGALORE:FASTQC (LDAL_ADF_H_18)	CACHED	0	2022-06-09 19:56:32.911	1h 9m 35s	9m 30s	195.2%	1.5 GB	4.4 GB	7.8 GB	4.4 MB
